pid,uri,title,longitude,latitude,minimum,maximum
207189,https://pleiades.stoa.org/places/207189,Iovis Pagus,21.33776,44.391826,10000.0,10000.0
207198,https://pleiades.stoa.org/places/207198,Jasen,22.920239,44.074145,10000.0,10000.0
207199,https://pleiades.stoa.org/places/207199,Jebucu,23.127674,46.888231,10000.0,10000.0
207200,https://pleiades.stoa.org/places/207200,Jezero,21.520442,44.027191,10000.0,10000.0
207201,https://pleiades.stoa.org/places/207201,Jigorul Mare,23.113233,45.600098,10000.0,10000.0
207202,https://pleiades.stoa.org/places/207202,Jupalnic,22.396529,44.708738,10000.0,10000.0
207204,https://pleiades.stoa.org/places/207204,Kalimanitsa,23.133425,43.332594,10000.0,10000.0
207214,https://pleiades.stoa.org/places/207214,Koprivnica,22.356548,44.016204,10000.0,10000.0
207219,https://pleiades.stoa.org/places/207219,Kosovska Mitrovica,20.879573,42.875709,10000.0,10000.0
207220,https://pleiades.stoa.org/places/207220,Kostol,22.27456,43.912477,10000.0,10000.0
207222,https://pleiades.stoa.org/places/207222,Krachimir,22.56994,43.574043,10000.0,10000.0
207226,https://pleiades.stoa.org/places/207226,Krepoljin,21.612448,44.247909,10000.0,10000.0
207227,https://pleiades.stoa.org/places/207227,Krivelj,22.187286,44.121235,10000.0,10000.0
207230,https://pleiades.stoa.org/places/207230,Kučajna,21.686977,44.454726,10000.0,10000.0
207235,https://pleiades.stoa.org/places/207235,Latina,22.518438,43.185572,10000.0,10000.0
207236,https://pleiades.stoa.org/places/207236,Lece,21.578549,42.905284,10000.0,10000.0
207241,https://pleiades.stoa.org/places/207241,Limes Daciae,23.283616535935817,47.29516556283219,1860.0,1860.0
207243,https://pleiades.stoa.org/places/207243,Livade,20.547376,45.636516,10000.0,10000.0
207248,https://pleiades.stoa.org/places/207248,Lukovo,21.827849,43.800091,10000.0,10000.0
207250,https://pleiades.stoa.org/places/207250,Lupsa,23.134063,46.376969,10000.0,10000.0
207253,https://pleiades.stoa.org/places/207253,Lužac,19.879352,42.834753,10000.0,10000.0
207260,https://pleiades.stoa.org/places/207260,Mala Jasikova,22.333596,44.052196,10000.0,10000.0
207267,https://pleiades.stoa.org/places/207267,Margum,21.061748,44.69123,10000.0,10000.0
207277,https://pleiades.stoa.org/places/207277,Mesteacăn,22.794522,46.154081,10000.0,10000.0
207296,https://pleiades.stoa.org/places/207296,Municipium,21.311266,44.503166,10000.0,10000.0
207305,https://pleiades.stoa.org/places/207305,Neagra,22.864705,46.414426,10000.0,10000.0
207306,https://pleiades.stoa.org/places/207306,Negotin,22.576377,44.181734,10000.0,10000.0
207308,https://pleiades.stoa.org/places/207308,Niševac,22.109345,43.454541,10000.0,10000.0
207310,https://pleiades.stoa.org/places/207310,Novae,21.888533,44.620434,10000.0,10000.0
207324,https://pleiades.stoa.org/places/207324,Orljane,21.8197,43.194677,10000.0,10000.0
207325,https://pleiades.stoa.org/places/207325,Oštrelj,22.217715,44.05461,10000.0,10000.0
207326,https://pleiades.stoa.org/places/207326,Ovsinjac,22.13736,43.137378,10000.0,10000.0
207344,https://pleiades.stoa.org/places/207344,Picenses,21.31243235497025,44.64005160682867,1860.0,1860.0
207353,https://pleiades.stoa.org/places/207353,Poiana,23.007683,46.139266,10000.0,10000.0
207363,https://pleiades.stoa.org/places/207363,Praesidium Pompei,21.617729,43.58955,10000.0,10000.0
207370,https://pleiades.stoa.org/places/207370,Rabisha,22.634082,43.712389,10000.0,10000.0
207373,https://pleiades.stoa.org/places/207373,*Radices,22.076974,43.285891,10000.0,10000.0
207377,https://pleiades.stoa.org/places/207377,Ravna,22.054843,44.490254,10000.0,10000.0
207382,https://pleiades.stoa.org/places/207382,Remesiana,22.293498,43.214499,10000.0,10000.0
207384,https://pleiades.stoa.org/places/207384,Repište,22.031138,42.871165,10000.0,10000.0
207386,https://pleiades.stoa.org/places/207386,Rgotina,22.292503,43.990373,10000.0,10000.0
207399,https://pleiades.stoa.org/places/207399,Rudnik,20.495484,44.116129,10000.0,10000.0
207402,https://pleiades.stoa.org/places/207402,Rusman,22.308757,44.142902,10000.0,10000.0
207408,https://pleiades.stoa.org/places/207408,(S)Acidava,23.794334,46.020781,10000.0,10000.0
207414,https://pleiades.stoa.org/places/207414,Saldum,21.959992,44.592681,10000.0,10000.0
207423,https://pleiades.stoa.org/places/207423,Šarkamen,22.330334,44.243686,10000.0,10000.0
207425,https://pleiades.stoa.org/places/207425,Sarmizegetusa (Regia),23.323961,45.669615,10000.0,10000.0
207428,https://pleiades.stoa.org/places/207428,Sava,23.936255,46.8787,10000.0,10000.0
207430,https://pleiades.stoa.org/places/207430,Savinac,22.031924,43.890625,10000.0,10000.0
207437,https://pleiades.stoa.org/places/207437,Sena,21.608271,44.526778,10000.0,10000.0
207438,https://pleiades.stoa.org/places/207438,Serdoi,22.80450011924354,43.07609336084094,1860.0,1860.0
207446,https://pleiades.stoa.org/places/207446,Sîntămăria de Piatră,23.022796,45.820442,10000.0,10000.0
207452,https://pleiades.stoa.org/places/207452,Slatina,22.208506,44.02288,10000.0,10000.0
207456,https://pleiades.stoa.org/places/207456,Şoimuşeni,23.343711,47.31268,10000.0,10000.0
207459,https://pleiades.stoa.org/places/207459,Sopot,20.5973,44.508833,10000.0,10000.0
207464,https://pleiades.stoa.org/places/207464,Stănija,22.943505,46.197859,10000.0,10000.0
207472,https://pleiades.stoa.org/places/207472,Sub Cununi,23.294846,45.649541,10000.0,10000.0
207478,https://pleiades.stoa.org/places/207478,Svrljig,22.12294,43.411417,10000.0,10000.0
207485,https://pleiades.stoa.org/places/207485,Taliata,22.144349,44.443587,10000.0,10000.0
207486,https://pleiades.stoa.org/places/207486,Tanda,22.145492,44.189488,10000.0,10000.0
207490,https://pleiades.stoa.org/places/207490,Ţebea,22.737849,46.200236,10000.0,10000.0
207491,https://pleiades.stoa.org/places/207491,Techeru,23.049627,46.136338,10000.0,10000.0
207499,https://pleiades.stoa.org/places/207499,Timachi,22.02911285412896,43.78273221902042,1860.0,1860.0
207505,https://pleiades.stoa.org/places/207505,Topla,22.220087,44.110705,10000.0,10000.0
207508,https://pleiades.stoa.org/places/207508,Transdierna,22.404513,44.662795,10000.0,10000.0
207510,https://pleiades.stoa.org/places/207510,Trebič,21.742131,43.645833,10000.0,10000.0
207512,https://pleiades.stoa.org/places/207512,Trgovište,22.291248,43.543507,10000.0,10000.0
207514,https://pleiades.stoa.org/places/207514,Tricorn(i)enses,20.479168811039706,44.62234884492066,1860.0,1860.0
207516,https://pleiades.stoa.org/places/207516,Trpičevski potok,21.794662,44.633019,10000.0,10000.0
207517,https://pleiades.stoa.org/places/207517,Trška crkva,21.735652,44.207741,10000.0,10000.0
207526,https://pleiades.stoa.org/places/207526,‘Ulmo’,22.234383,43.265294,10000.0,10000.0
207534,https://pleiades.stoa.org/places/207534,Vajuga,22.619768,44.543438,10000.0,10000.0
207535,https://pleiades.stoa.org/places/207535,Valakonje,21.971552,43.850524,10000.0,10000.0
207536,https://pleiades.stoa.org/places/207536,Valea Dosului,23.153037,46.173802,10000.0,10000.0
207540,https://pleiades.stoa.org/places/207540,Velika Livadica,22.016527,44.532579,10000.0,10000.0
207541,https://pleiades.stoa.org/places/207541,Veliki Jasenovac,22.497043,44.034507,10000.0,10000.0
207551,https://pleiades.stoa.org/places/207551,‘Vindenis’,21.190576,42.866797,10000.0,10000.0
207554,https://pleiades.stoa.org/places/207554,Vîrful lui Pătru,23.452086,45.595698,10000.0,10000.0
207555,https://pleiades.stoa.org/places/207555,Vîrtop,23.41442,45.169432,10000.0,10000.0
207556,https://pleiades.stoa.org/places/207556,Vîrţu,23.135888,44.915094,10000.0,10000.0
207559,https://pleiades.stoa.org/places/207559,Vitovnica,21.479815,44.341963,10000.0,10000.0
207563,https://pleiades.stoa.org/places/207563,Vorovum Minor,23.421135,43.30463,10000.0,10000.0
207567,https://pleiades.stoa.org/places/207567,Vrbica,22.270156,43.689508,10000.0,10000.0
207577,https://pleiades.stoa.org/places/207577,Zăvalu,23.790117,43.809013,10000.0,10000.0
207581,https://pleiades.stoa.org/places/207581,Zlot,21.984905,44.013358,10000.0,10000.0
207583,https://pleiades.stoa.org/places/207583,Zvezdan,22.242741,43.898688,10000.0,10000.0
207584,https://pleiades.stoa.org/places/207584,Žabari,21.225095,44.367235,10000.0,10000.0
207585,https://pleiades.stoa.org/places/207585,Železnik potok,21.852186,44.450768,10000.0,10000.0
207630,https://pleiades.stoa.org/places/207630,Untitled,23.894573,47.171791,10000.0,10000.0
216687,https://pleiades.stoa.org/places/216687,Abrit,27.808726,43.887651,10000.0,10000.0
216689,https://pleiades.stoa.org/places/216689,Abrud,27.914943,44.128248,10000.0,10000.0
216691,https://pleiades.stoa.org/places/216691,Acidava,24.264647,44.378096,10000.0,10000.0
216693,https://pleiades.stoa.org/places/216693,Ad Radices,24.6939,42.831151,10000.0,10000.0
216698,https://pleiades.stoa.org/places/216698,Aliobrix,28.505612,45.326567,10000.0,10000.0
216711,https://pleiades.stoa.org/places/216711,Aristaeum,27.894173,42.702932,10000.0,10000.0
216714,https://pleiades.stoa.org/places/216714,Arzus,25.883363,42.041834,10000.0,10000.0
216732,https://pleiades.stoa.org/places/216732,Bessapara,24.436297,42.101814,10000.0,10000.0
216733,https://pleiades.stoa.org/places/216733,Bessi,24.43016020843646,42.429403153453734,1860.0,1860.0
216738,https://pleiades.stoa.org/places/216738,Britolagai,28.675579703661384,45.72888350780397,1860.0,1860.0
216752,https://pleiades.stoa.org/places/216752,Carpi,28.076111746206163,46.70439004308167,1860.0,1860.0
216755,https://pleiades.stoa.org/places/216755,Castra Traiana,24.37711,45.20912,10000.0,10000.0
216757,https://pleiades.stoa.org/places/216757,Căşla,28.758481,45.173241,10000.0,10000.0
216759,https://pleiades.stoa.org/places/216759,Celaletae Maiores,25.46293852933462,42.6974025971561,1860.0,1860.0
216760,https://pleiades.stoa.org/places/216760,Celaletae Minores,25.12695863531141,41.978805373395375,1860.0,1860.0
216765,https://pleiades.stoa.org/places/216765,Chersonesos,27.769811,42.280098,10000.0,10000.0
216772,https://pleiades.stoa.org/places/216772,Cîrlomăneşti,26.263876,45.448538,10000.0,10000.0
216776,https://pleiades.stoa.org/places/216776,Copăceni,24.316287,45.398751,10000.0,10000.0
216778,https://pleiades.stoa.org/places/216778,Costoboci,27.974123318769532,47.17586041105369,1860.0,1860.0
216806,https://pleiades.stoa.org/places/216806,Erite/Ereta,27.913242,43.054598,10000.0,10000.0
216812,https://pleiades.stoa.org/places/216812,Flămînda,25.040112,43.701274,10000.0,10000.0
216825,https://pleiades.stoa.org/places/216825,Gorna Bešovitsa,23.839679,43.319041,10000.0,10000.0
216860,https://pleiades.stoa.org/places/216860,Karon Limen?,28.589062,43.539593,10000.0,10000.0
216864,https://pleiades.stoa.org/places/216864,Koralloi,27.61546448730841,43.006480349773085,1860.0,1860.0
216865,https://pleiades.stoa.org/places/216865,Krobyzoi,28.24436058009578,43.7003893489634,1860.0,1860.0
216872,https://pleiades.stoa.org/places/216872,‘Locidae Regi’,27.84722984100671,43.789265868901566,1860.0,1860.0
216889,https://pleiades.stoa.org/places/216889,‘Monte Haemo’,24.660242,42.776576,10000.0,10000.0
216906,https://pleiades.stoa.org/places/216906,Odrysae,26.82807280151704,42.40480250589457,1860.0,1860.0
216909,https://pleiades.stoa.org/places/216909,Oitensioi?,24.465438276648698,43.48699090241138,1860.0,1860.0
216924,https://pleiades.stoa.org/places/216924,Pedonianis,24.354876,43.662998,10000.0,10000.0
216928,https://pleiades.stoa.org/places/216928,Piatra Roşie,28.199722,45.11789,10000.0,10000.0
216934,https://pleiades.stoa.org/places/216934,Piua Pietrei,27.836498,44.72711,10000.0,10000.0
216938,https://pleiades.stoa.org/places/216938,Pons Constantini,24.486248,43.733311,10000.0,10000.0
216944,https://pleiades.stoa.org/places/216944,Prisovo,25.68371,43.013266,10000.0,10000.0
216948,https://pleiades.stoa.org/places/216948,Pyrogeri,25.63235615294974,42.25862998768105,1860.0,1860.0
216952,https://pleiades.stoa.org/places/216952,Rădăcineşti,24.488711,45.285012,10000.0,10000.0
216955,https://pleiades.stoa.org/places/216955,Regianum,23.697938,43.776202,10000.0,10000.0
216974,https://pleiades.stoa.org/places/216974,Scatrae,27.682057,42.883431,10000.0,10000.0
216976,https://pleiades.stoa.org/places/216976,Scythia Minor,28.4825459295634,44.67680482407627,1860.0,1860.0
216980,https://pleiades.stoa.org/places/216980,Sernota,24.889741,42.183403,10000.0,10000.0
216981,https://pleiades.stoa.org/places/216981,Seuthopolis,25.362928,42.612271,10000.0,10000.0
216985,https://pleiades.stoa.org/places/216985,Sialetae,27.36403269455269,42.70025795036315,1860.0,1860.0
217012,https://pleiades.stoa.org/places/217012,Tîrgşor,25.873863,44.913224,10000.0,10000.0
217015,https://pleiades.stoa.org/places/217015,Titeşti,24.4385,45.415176,10000.0,10000.0
217019,https://pleiades.stoa.org/places/217019,Topraichioi,28.693911,44.97401,10000.0,10000.0
217026,https://pleiades.stoa.org/places/217026,Trog(l)odytae,28.547911149156295,45.08373444847015,1860.0,1860.0
217028,https://pleiades.stoa.org/places/217028,Tsaravets,25.633991,43.058064,10000.0,10000.0
217033,https://pleiades.stoa.org/places/217033,Utus,24.728167,43.641651,10000.0,10000.0
217038,https://pleiades.stoa.org/places/217038,Valeriana,24.296408,43.660483,10000.0,10000.0
217039,https://pleiades.stoa.org/places/217039,Variana,24.000033,43.690853,10000.0,10000.0
217040,https://pleiades.stoa.org/places/217040,Viamata,24.843007,42.492859,10000.0,10000.0
217041,https://pleiades.stoa.org/places/217041,Vicus ‘Bapeni’,23.878486,43.705283,10000.0,10000.0
217042,https://pleiades.stoa.org/places/217042,Vicus Buteridavensis,28.703659,44.688795,10000.0,10000.0
217051,https://pleiades.stoa.org/places/217051,Vicus *Scaptia,28.59752,44.204029,10000.0,10000.0
217053,https://pleiades.stoa.org/places/217053,Vicus Siamus,24.028619,43.656893,10000.0,10000.0
217054,https://pleiades.stoa.org/places/217054,Vicus Trullensium,24.014034,43.171847,10000.0,10000.0
217060,https://pleiades.stoa.org/places/217060,Vlahii,27.974455,44.224095,10000.0,10000.0
226506,https://pleiades.stoa.org/places/226506,Achilleios Dromos,31.70685777052436,46.21817533129236,1860.0,1860.0
226508,https://pleiades.stoa.org/places/226508,Ad Stoma,29.208646,45.022631,10000.0,10000.0
226510,https://pleiades.stoa.org/places/226510,Aepolium,30.189972,45.845873,10000.0,10000.0
226511,https://pleiades.stoa.org/places/226511,Agathyrsoi,28.59399106919094,47.70303631057206,1860.0,1860.0
226513,https://pleiades.stoa.org/places/226513,Alazones,32.19887435967873,47.40898158227912,1860.0,1860.0
226515,https://pleiades.stoa.org/places/226515,Alekseyevka,34.183459,47.549825,10000.0,10000.0
226528,https://pleiades.stoa.org/places/226528,Baby,33.242847,47.764653,10000.0,10000.0
226529,https://pleiades.stoa.org/places/226529,Balka Bermana,33.489107,44.536738,10000.0,10000.0
226531,https://pleiades.stoa.org/places/226531,Basileioi,34.32095949246278,46.131333096523136,1860.0,1860.0
226533,https://pleiades.stoa.org/places/226533,Bel'bekskoye,33.560769,44.682449,10000.0,10000.0
226538,https://pleiades.stoa.org/places/226538,Bizyukovo,33.624908,47.016107,10000.0,10000.0
226540,https://pleiades.stoa.org/places/226540,Bliznitsa Slonovskaya,33.993237,47.613417,10000.0,10000.0
226541,https://pleiades.stoa.org/places/226541,Bol'shaya Korenikha,31.882794,46.934313,10000.0,10000.0
226542,https://pleiades.stoa.org/places/226542,Bol'shelepetikhinskoye,33.883942,47.088507,10000.0,10000.0
226547,https://pleiades.stoa.org/places/226547,Borysthenitai,33.122147131832286,46.84514831612458,1860.0,1860.0
226549,https://pleiades.stoa.org/places/226549,Bublikova Balka,32.019907,46.626895,10000.0,10000.0
226551,https://pleiades.stoa.org/places/226551,Burnel',33.007584,45.672746,10000.0,10000.0
226552,https://pleiades.stoa.org/places/226552,Buzovo,32.114835,46.479971,10000.0,10000.0
226563,https://pleiades.stoa.org/places/226563,Chernecha,34.247168,47.240561,10000.0,10000.0
226566,https://pleiades.stoa.org/places/226566,Chervonogrigor'yevka,34.002985,47.138823,10000.0,10000.0
226567,https://pleiades.stoa.org/places/226567,Chmyreva Mogila,34.449473,47.410721,10000.0,10000.0
226568,https://pleiades.stoa.org/places/226568,Chorotay,32.513023,45.417947,10000.0,10000.0
226574,https://pleiades.stoa.org/places/226574,Crobyzi,31.25086052694284,47.18926683135381,1860.0,1860.0
226579,https://pleiades.stoa.org/places/226579,"Demeter, T.",32.159713,46.570868,10000.0,10000.0
226580,https://pleiades.stoa.org/places/226580,Denisoye,29.592303,45.586185,10000.0,10000.0
226581,https://pleiades.stoa.org/places/226581,Deyev,34.972381,46.827105,10000.0,10000.0
226583,https://pleiades.stoa.org/places/226583,Diviziya,29.991103,45.961324,10000.0,10000.0
226584,https://pleiades.stoa.org/places/226584,Donskaya,35.124242,45.17074,10000.0,10000.0
226585,https://pleiades.stoa.org/places/226585,Dort Oba,34.092742,45.138663,10000.0,10000.0
226586,https://pleiades.stoa.org/places/226586,Dory,34.25606726755551,44.80131209060725,1860.0,1860.0
226588,https://pleiades.stoa.org/places/226588,Dzhan-Baba,32.66792,45.340168,10000.0,10000.0
226589,https://pleiades.stoa.org/places/226589,Dzhangul' 1,32.580223,45.464146,10000.0,10000.0
226590,https://pleiades.stoa.org/places/226590,Dzhangul' 2,32.595361,45.464124,10000.0,10000.0
226591,https://pleiades.stoa.org/places/226591,Dzharylgach,32.928093,45.583337,10000.0,10000.0
226594,https://pleiades.stoa.org/places/226594,Enoecadioe,32.34229330235317,46.705740766824846,1860.0,1860.0
226595,https://pleiades.stoa.org/places/226595,Eremia Geton,29.950827836064185,45.836920747599216,1860.0,1860.0
226599,https://pleiades.stoa.org/places/226599,Ganovskoye,33.730075,47.159305,10000.0,10000.0
226600,https://pleiades.stoa.org/places/226600,Gavrilovskoye,33.847269,47.269567,10000.0,10000.0
226606,https://pleiades.stoa.org/places/226606,Glubokaya Pristan',32.18189,46.582161,10000.0,10000.0
226607,https://pleiades.stoa.org/places/226607,Gogolevka,35.034899,45.111659,10000.0,10000.0
226611,https://pleiades.stoa.org/places/226611,Gratiana?,29.161736,45.036639,10000.0,10000.0
226612,https://pleiades.stoa.org/places/226612,Groty,32.969704,45.657071,10000.0,10000.0
226618,https://pleiades.stoa.org/places/226618,Harpioi,29.129862028593013,45.27687292431315,1860.0,1860.0
226628,https://pleiades.stoa.org/places/226628,Hylaia,32.23872600558019,46.65182608457239,1860.0,1860.0
226632,https://pleiades.stoa.org/places/226632,Iazyges,31.84666173212302,47.778837979505866,1860.0,1860.0
226644,https://pleiades.stoa.org/places/226644,Kallipidai,31.465319663423067,46.99596713006534,1860.0,1860.0
226648,https://pleiades.stoa.org/places/226648,Kamenskoye,34.51864,47.476419,10000.0,10000.0
226649,https://pleiades.stoa.org/places/226649,Kapulovka,34.032568,47.629895,10000.0,10000.0
226650,https://pleiades.stoa.org/places/226650,Karadzhinskoye,32.520247,45.391205,10000.0,10000.0
226651,https://pleiades.stoa.org/places/226651,Karaydubina,34.275178,47.363211,10000.0,10000.0
226656,https://pleiades.stoa.org/places/226656,Kastel',32.612851,45.478692,10000.0,10000.0
226657,https://pleiades.stoa.org/places/226657,Kephalonesos,32.81363692192689,46.012738674986714,1860.0,1860.0
226661,https://pleiades.stoa.org/places/226661,Khomina,34.148032,47.705194,10000.0,10000.0
226663,https://pleiades.stoa.org/places/226663,Konsulovskoye,33.632072,47.034532,10000.0,10000.0
226667,https://pleiades.stoa.org/places/226667,Kozatskoye,33.570369,46.869835,10000.0,10000.0
226668,https://pleiades.stoa.org/places/226668,Krasnopresnensky,32.182409,46.825546,10000.0,10000.0
226669,https://pleiades.stoa.org/places/226669,Krasnozorinskoye,33.780258,44.732489,10000.0,10000.0
226670,https://pleiades.stoa.org/places/226670,Kremniskoi,30.156331,45.825743,10000.0,10000.0
226672,https://pleiades.stoa.org/places/226672,Kulakovsky,33.785277,44.692144,10000.0,10000.0
226676,https://pleiades.stoa.org/places/226676,Lemeshev,33.858531,47.058146,10000.0,10000.0
226679,https://pleiades.stoa.org/places/226679,Lysaya Gora,34.939059,47.370009,10000.0,10000.0
226680,https://pleiades.stoa.org/places/226680,Lyubimovskoye,33.645019,46.838182,10000.0,10000.0
226682,https://pleiades.stoa.org/places/226682,Macrocremni (mountain),29.413489392441953,46.394500868651754,1860.0,1860.0
226685,https://pleiades.stoa.org/places/226685,Masliny,33.066296,45.69494,10000.0,10000.0
226688,https://pleiades.stoa.org/places/226688,Mikhaylovka,33.840922,47.210685,10000.0,10000.0
226690,https://pleiades.stoa.org/places/226690,Mordvinov,33.950309,46.978326,10000.0,10000.0
226706,https://pleiades.stoa.org/places/226706,Oyrat,32.652685,45.323038,10000.0,10000.0
226711,https://pleiades.stoa.org/places/226711,Panskoye 2,32.80617,45.527167,10000.0,10000.0
226714,https://pleiades.stoa.org/places/226714,Parthenion? Akron,33.491262,44.514846,10000.0,10000.0
226716,https://pleiades.stoa.org/places/226716,Pervomayevka 1,33.997019,47.188145,10000.0,10000.0
226717,https://pleiades.stoa.org/places/226717,Pervomayevka 2,33.923701,47.142979,10000.0,10000.0
226718,https://pleiades.stoa.org/places/226718,Petrovka,35.260039,45.135613,10000.0,10000.0
226721,https://pleiades.stoa.org/places/226721,‘Phrourion’,34.299139,44.568861,10000.0,10000.0
226725,https://pleiades.stoa.org/places/226725,Podymovo,31.541172,46.973888,10000.0,10000.0
226728,https://pleiades.stoa.org/places/226728,Ponyatovskoye,33.345997,46.795277,10000.0,10000.0
226731,https://pleiades.stoa.org/places/226731,Pugach,32.061582,46.619867,10000.0,10000.0
226737,https://pleiades.stoa.org/places/226737,Razvilka,34.148633,44.917547,10000.0,10000.0
226740,https://pleiades.stoa.org/places/226740,Romanovka,35.052247,45.122499,10000.0,10000.0
226742,https://pleiades.stoa.org/places/226742,Rybakovka,31.336576,46.651979,10000.0,10000.0
226746,https://pleiades.stoa.org/places/226746,Sabulkovskoye,33.70459,47.087258,10000.0,10000.0
226751,https://pleiades.stoa.org/places/226751,Sardi,32.39593786530464,46.40816990650309,1860.0,1860.0
226752,https://pleiades.stoa.org/places/226752,Sarmatae,29.388196756576495,47.270778303802636,1860.0,1860.0
226754,https://pleiades.stoa.org/places/226754,Satauci,34.68673373077706,45.210740253948295,1860.0,1860.0
226755,https://pleiades.stoa.org/places/226755,Scopuli,30.925487,46.612386,10000.0,10000.0
226761,https://pleiades.stoa.org/places/226761,Shulgovka,35.112106,46.898309,10000.0,10000.0
226762,https://pleiades.stoa.org/places/226762,Siraci?,33.006736132556796,46.467781734258004,1860.0,1860.0
226765,https://pleiades.stoa.org/places/226765,Sofiyevka,32.221912,46.596404,10000.0,10000.0
226768,https://pleiades.stoa.org/places/226768,Staroshvedskoye,33.588687,46.937255,10000.0,10000.0
226772,https://pleiades.stoa.org/places/226772,Ta Antiphilou,29.72392,45.821653,10000.0,10000.0
226773,https://pleiades.stoa.org/places/226773,Tagroi,29.544317728485154,46.64589342717022,1860.0,1860.0
226774,https://pleiades.stoa.org/places/226774,Talayevskiy,34.108329,45.061614,10000.0,10000.0
226776,https://pleiades.stoa.org/places/226776,Taphrioi,33.77860337762396,46.0633238516425,1860.0,1860.0
226779,https://pleiades.stoa.org/places/226779,Tauroi,34.32665061654282,44.73339399519486,1860.0,1860.0
226780,https://pleiades.stoa.org/places/226780,Tauroskythai,33.66698157893585,44.92766381894666,1860.0,1860.0
226785,https://pleiades.stoa.org/places/226785,Thrakes,29.06842270000173,46.062360981330094,1860.0,1860.0
226792,https://pleiades.stoa.org/places/226792,Torekkadai,34.405298212458504,45.854941555162945,1860.0,1860.0
226793,https://pleiades.stoa.org/places/226793,Tracheia Chersonesos,33.840503346441565,44.69248649724365,1860.0,1860.0
226798,https://pleiades.stoa.org/places/226798,Tsymbalka,34.736891,47.377193,10000.0,10000.0
226801,https://pleiades.stoa.org/places/226801,Tyregetai,30.169549473982585,46.224274421159954,1860.0,1860.0
226805,https://pleiades.stoa.org/places/226805,Varvarovka,31.926824,46.978797,10000.0,10000.0
226821,https://pleiades.stoa.org/places/226821,Vodyanoye,34.845495,47.411425,10000.0,10000.0
226824,https://pleiades.stoa.org/places/226824,Yagorlytskoye,32.030171,46.435281,10000.0,10000.0
226827,https://pleiades.stoa.org/places/226827,Zheltyy Yar,29.943673,45.887027,10000.0,10000.0
226828,https://pleiades.stoa.org/places/226828,Zhevakova,30.814623,46.592463,10000.0,10000.0
226832,https://pleiades.stoa.org/places/226832,Zolotoy Kurgan,33.912952,45.063386,10000.0,10000.0
236320,https://pleiades.stoa.org/places/236320,Ad Lippos/Appos,-5.530274,40.561181,10000.0,10000.0
236322,https://pleiades.stoa.org/places/236322,Albiones,-6.9191385584083935,43.309451456387464,1860.0,1860.0
236327,https://pleiades.stoa.org/places/236327,Amaci,-6.065491285146783,42.53944831237922,1860.0,1860.0
236338,https://pleiades.stoa.org/places/236338,Arabrigenses,-7.471285626458781,41.07509899195286,1860.0,1860.0
236342,https://pleiades.stoa.org/places/236342,Arroni,-7.612277512168477,43.56369475242901,1860.0,1860.0
236343,https://pleiades.stoa.org/places/236343,Artabri/Arrotrebae,-8.648702369486049,43.19838118148345,1860.0,1860.0
236349,https://pleiades.stoa.org/places/236349,Astures Augustani,-6.3241517607252415,42.489998458601924,1860.0,1860.0
236350,https://pleiades.stoa.org/places/236350,Astures Transmontani,-6.173706286151432,43.23609091070046,1860.0,1860.0
236351,https://pleiades.stoa.org/places/236351,Asturia (region),-5.93609345953679,42.740792188897494,1860.0,1860.0
236356,https://pleiades.stoa.org/places/236356,Auregenses,-7.651217519643879,42.35191552193458,1860.0,1860.0
236359,https://pleiades.stoa.org/places/236359,Avarigini,-4.296808816938757,43.26219532741154,1860.0,1860.0
236360,https://pleiades.stoa.org/places/236360,Avia,-5.292256,40.903398,10000.0,10000.0
236364,https://pleiades.stoa.org/places/236364,B(a)edunia,-5.737469,42.303366,10000.0,10000.0
236365,https://pleiades.stoa.org/places/236365,Bedunienses,-5.652967438736007,42.25644630701013,1860.0,1860.0
236366,https://pleiades.stoa.org/places/236366,Baidyoi?,-8.086426268481306,43.2973668199247,1860.0,1860.0
236371,https://pleiades.stoa.org/places/236371,Bibali,-7.577206418467729,41.89836586174411,1860.0,1860.0
236374,https://pleiades.stoa.org/places/236374,Boides,-5.468058,43.460976,10000.0,10000.0
236380,https://pleiades.stoa.org/places/236380,Brigaecini,-5.613884926489151,42.129256802160015,1860.0,1860.0
236391,https://pleiades.stoa.org/places/236391,Cabeço de Mua,-6.756811,41.247568,10000.0,10000.0
236392,https://pleiades.stoa.org/places/236392,Cabeza de S. Pedro,-6.622273,41.074125,10000.0,10000.0
236393,https://pleiades.stoa.org/places/236393,Caelionicco/Coloricum,-5.54411,40.475864,10000.0,10000.0
236397,https://pleiades.stoa.org/places/236397,Caliabriga/Calabria,-6.810177,41.10045,10000.0,10000.0
236398,https://pleiades.stoa.org/places/236398,Callaeci Bracari,-8.239454159774025,42.12810190581413,1860.0,1860.0
236399,https://pleiades.stoa.org/places/236399,Callaeci Lucenses,-7.782012199192562,43.24824912357558,1860.0,1860.0
236400,https://pleiades.stoa.org/places/236400,Callaecia,-7.955285256442204,42.83121529974379,1860.0,1860.0
236402,https://pleiades.stoa.org/places/236402,Camala,-4.910139,42.414941,10000.0,10000.0
236403,https://pleiades.stoa.org/places/236403,Cantabri,-4.455309503841207,43.134480766545956,1860.0,1860.0
236410,https://pleiades.stoa.org/places/236410,Caserío,-5.609711,41.018128,10000.0,10000.0
236413,https://pleiades.stoa.org/places/236413,Castellum Meidunium,-8.02163,42.465315,10000.0,10000.0
