uri,title,summary,pleiades_uri
https://resource.manto.unh.edu/11288771,Euripos Strait (Euboia),strait between Euboia and mainland,https://pleiades.stoa.org/places/540783
https://resource.manto.unh.edu/11314416,Eurytania (Aitolia),region of Aitolia,https://pleiades.stoa.org/places/540785
https://resource.manto.unh.edu/9651952,Eutresis (Boiotia),city in Boiotia,https://pleiades.stoa.org/places/540787
https://resource.manto.unh.edu/11324176,Faliscum (Italy),region in Etruria,https://pleiades.stoa.org/places/413128
https://resource.manto.unh.edu/11311970,Favara (Sicily),,https://pleiades.stoa.org/places/462484
https://resource.manto.unh.edu/11330399,Fenserni (Campania),"unlocated city in Campania, source of Samnite (?) coins",https://pleiades.stoa.org/places/438737
https://resource.manto.unh.edu/11334324,Fescennium (Italy),city in Italy,https://pleiades.stoa.org/places/413133
https://resource.manto.unh.edu/11334154,Ficulea (Latium),Latin city,https://pleiades.stoa.org/places/422922
https://resource.manto.unh.edu/11328219,Formiae (Italy),city in Latium,https://pleiades.stoa.org/places/432839
https://resource.manto.unh.edu/10153096,Gabala (Syria),city in Syria,https://pleiades.stoa.org/places/668250
https://resource.manto.unh.edu/11331264,Gaetulia (N. Africa),region in North Africa,https://pleiades.stoa.org/places/334550
https://resource.manto.unh.edu/11315385,Galadrai (Thrace),unlocated city in northern Greece in the vicinity of Piera,https://pleiades.stoa.org/places/494561
https://resource.manto.unh.edu/11313347,Gargara (Troad),city in the Troad,https://pleiades.stoa.org/places/550544
https://resource.manto.unh.edu/11306857,Gaul,region of western Europe,https://pleiades.stoa.org/places/993
