place_id,place_type
913552,bridge
913554,bridge
912960,settlement
912976,settlement
912901,settlement
912956,settlement
912956,archaeological-site
912956,findspot
912916,label
912941,settlement
912957,settlement
912957,archaeological-site
912977,settlement
912936,findspot
912936,settlement
912936,archaeological-site
912936,palace-complex
912961,settlement
912985,urban
912985,findspot
912985,settlement
912985,archaeological-site
912950,settlement
912950,archaeological-site
912966,settlement
912989,settlement
912927,settlement
912970,settlement
912971,settlement
912926,settlement
912967,settlement
912910,settlement
912910,archaeological-site
912951,settlement
912906,settlement
912992,river
912984,cemetery
912952,settlement
912905,region
912905,label
912991,settlement
912968,settlement
912948,temple
912909,settlement
912909,archaeological-site
912909,tell
912972,settlement
912964,river
912965,settlement
912932,river
912924,settlement
912973,settlement
912908,river
912949,settlement
912986,urban
912986,findspot
912986,settlement
912986,archaeological-site
912928,settlement
912953,settlement
912953,archaeological-site
912974,settlement
912923,settlement
912935,river
912954,settlement
912903,settlement
912978,settlement
912981,settlement
912980,settlement
912979,settlement
912902,region
912902,label
912955,settlement
912963,settlement
912934,sanctuary
912934,settlement
912975,settlement
912959,settlement
912959,findspot
912918,river
91297241,production
912798,island
912798,settlement
912798,port
912797,settlement
912872,urban
912872,settlement
912864,monument
912809,region
912829,settlement
912829,archaeological-site
912891,settlement
912887,settlement
912868,settlement
912868,archaeological-site
912845,settlement
912845,archaeological-site
912886,settlement
912890,settlement
912808,settlement
912849,river
912865,settlement
912873,urban
912873,settlement
912897,settlement
912897,archaeological-site
912881,settlement
912881,archaeological-site
912842,region
912842,label
912803,settlement
912823,region
912823,label
912862,monument
912835,river
912819,label
912818,settlement
912818,tell
912834,settlement
912863,monument
912875,temple
912855,settlement
912855,archaeological-site
912802,settlement
912843,region
912843,label
912880,settlement
912880,settlement-modern
912879,river
912895,settlement
912837,region
912837,label
912899,settlement
912821,settlement
912821,port
912820,temple-2
912820,monument
912877,river
912894,settlement
912882,temple
912841,island
912816,region
912816,label
912800,settlement
912889,settlement
912870,settlement
912807,settlement
912811,river
912885,settlement
912893,settlement
912892,settlement
912884,settlement
912810,island
912806,settlement
912851,settlement
912826,marsh-wetland
912826,lake
912871,river
912888,settlement
912830,settlement
91288718,architecturalcomplex
912505596,townhouse
912505596,villa
915903,unlocated
915902,unlocated
915902,port
915901,unlocated
915901,island
915063,dam
915062,dam
915004925,unlocated
915004925,fountain
915004926,unlocated
915004926,bath
915004927,bath
915780954,people
915780953,people
915626351,tumulus
915626352,tomb
91511819,bridge
915899,unlocated
915899,people
915876,river
915821,unlocated
915821,archaeological-site
915821,tell
915837,unlocated
915860,unlocated
915895,unlocated
915883,unlocated
915817,unlocated
915840,unlocated
915856,unlocated
915857,unlocated
915894,unlocated
915836,unlocated
915820,unlocated
915898,unlocated
915877,unlocated
915893,unlocated
915885,unlocated
915846,unlocated
915850,unlocated
915870,unlocated
915827,unlocated
915831,unlocated
915889,unlocated
915866,unlocated
915888,unlocated
915830,unlocated
915826,unlocated
915851,unlocated
915884,unlocated
915892,people
915844,unlocated
915868,unlocated
915887,unlocated
915829,unlocated
915891,unlocated
915848,unlocated
915864,unlocated
915833,unlocated
915833,region
915825,unlocated
915872,unlocated
915872,island
915873,unlocated
915873,river
915824,unlocated
915832,unlocated
915865,unlocated
915849,unlocated
915828,unlocated
915869,lake
915845,unlocated
915819,people
915862,unlocated
915862,river
915835,unlocated
915823,unlocated
915854,people
915842,unlocated
915881,unlocated
915839,unlocated
915878,people
915897,unlocated
915896,people
915838,unlocated
915880,people
915843,region
915855,unlocated
915875,unlocated
915875,river
915822,unlocated
915818,unlocated
915859,people
915458713,bath
91539310,sanctuary
915296420,production
915296420,archaeological-site
98969,cemetery
98990,cemetery
98928,settlement
98953,settlement
98912,label
98912,people
98945,settlement
98932,fort
98973,cemetery
98924,fort-2
98924,fort
98908,fort
98948,label
98948,people
98909,river
98925,fort-2
98925,fort
98933,fort
98913,label
98913,people
98952,fort
98929,people
98987,cemetery
98968,settlement
98934,fort-2
98934,fort
98975,cemetery
98922,settlement
98959,settlement
98918,settlement
98918,archaeological-site
98980,label
98980,people
98996,label
98996,people
98979,cemetery
98955,label
98955,people
98914,cemetery
98943,settlement
98915,settlement
98915,settlement-modern
98997,fort-2
98997,fort
98981,settlement
98939,label
98939,people
98919,label
98919,people
98958,lake
98923,settlement
98974,cemetery
98962,label
98962,people
98935,label
98935,people
98977,cemetery
98998,fort-2
98998,fort
98961,label
98936,label
98936,people
98916,cemetery
98916,settlement-modern
98957,settlement
98982,cemetery
98983,cemetery
98956,fort-2
98956,fort
98940,water-open
98937,label
98937,people
98976,fort
98999,cemetery
98921,settlement
98921,amphitheatre
98910,river
98951,sanctuary
98992,settlement
98992,archaeological-site
98984,settlement
98926,cemetery
98971,cemetery
98971,settlement-modern
98967,fort-2
98930,island
98966,settlement
98989,settlement
98970,settlement
98927,cemetery
98985,fort
98993,label
98993,people
98950,settlement
98907,island
98911,label
98911,people
98946,fort-2
989985175,amphitheatre
989985817,temple-2
989927858,archaeological-site
989027460,settlement
989027460,settlement-modern
98979035,tomb
989620426,shrine
989143585,people
989143587,townhouse
989143586,architecturalcomplex
989429709,cairn
989429710,monument
989451242,fortified-settlement
989451242,settlement
989554833,abbey
980900398,architecturalcomplex
980972178,settlement
980972179,mountain
980972179,earthwork
980972179,settlement
980015037,tower-wall
980015056,tower-wall
980015040,tower-wall
980015041,tower-wall
980015057,city-gate
980015036,tower-wall
980015050,tower-wall
980015046,tower-wall
980015031,tower-wall
980015047,tower-wall
980015051,tower-wall
980015044,tower-wall
980015052,tower-wall
980015048,tower-wall
980015033,tower-wall
980015032,tower-wall
980015049,tower-wall
980015053,tower-wall
980015045,tower-wall
980015035,tower-wall
980015042,tower-wall
980015054,tower-wall
980015039,tower-wall
980015038,tower-wall
980015055,tower-wall
980015043,tower-wall
980015034,tower-wall
980746932,theatre
980724743,townhouse
980724743,sanctuary
980875109,city-wall
980216943,tunnel
98709292,fort
98709290,tomb
987039111,tomb
987777746,nuraghe
987722043,villa
987802100,sanctuary
987802100,archaeological-site
987440325,nuraghe
987367012,city-gate
987296391,tomb
986788581,tribus
986659307,villa
986129160,findspot
986129160,archaeological-site
986129161,findspot
986129161,archaeological-site
986129162,findspot
986129162,archaeological-site
986129163,tomb
986408803,sanctuary
986408803,settlement-modern
986457209,villa
986274170,findspot
986274170,monument
981681540,shrine
981864003,villa
981889086,townhouse
981400960,unknown
981247534,region
981522,province-2
981534,province
981518,province
981538,province-2
981514,province-2
981543,province
981502,province-2
981503,region
981542,province
981539,province-2
981519,province-2
981535,province-2
981523,province-2
981528,label
981528,province-2
981512,province-2
981545,district
981545,province-2
981504,province-2
981524,province-2
981532,province-2
981549,province-2
981508,province-2
981509,province-2
981548,province-2
981533,province-2
981525,province-2
981505,province-2
981552,province-2
981544,province
981513,province-2
981529,province-2
981506,province-2
981551,province-2
981547,province
981510,province
981530,province-2
981526,province-2
981527,province
981527,province-2
981531,province-2
981511,province
981546,province-2
981550,province-2
981507,province-2
981536,province-2
981520,province
981541,province-2
981516,province-2
981517,province-2
981540,province-2
981521,province
981537,province-2
98150857,basilica
98150857,forum
988674926,unlocated
988674926,settlement
988674926,fort
988674927,unlocated
988674927,settlement
988674927,fort
988662689,settlement
988627262,fortlet
988478845,city-wall
988364348,findspot
988280578,road
988533830,production
984830239,forum
984823813,tumulus
984456596,findspot
984330149,urban
984330149,region
984330150,urban
984330150,region
984330150,archaeological-site
984330151,urban
984330151,region
983965673,island
983069784,odeon
983012055,archaeological-site
983012055,architecturalcomplex
983118964,theatre
983899139,temple-2
983899142,villa
983899141,villa
983828927,theatre
983459813,settlement-modern
983306646,tomb
983306645,tumulus
983306644,cemetery
983306644,tumulus
983289921,townhouse
9832296,findspot
9832295,findspot
982994284,settlement
982994284,archaeological-site
982700005,settlement
982727687,townhouse
982679135,tomb
982176368,settlement
982176368,archaeological-site
982176368,settlement-modern
982853456,city-gate
982326584,tomb
982326584,archaeological-site
982257,province-2
982261,province
982260,province
982259,province-2
982258,province-2
982262,province
982593692,sanctuary
982593692,theatre
982593692,plaza
98504070,temple-2
98504071,unknown
98504069,unlocated
98504069,temple-2
985706528,temple-2
985628029,settlement-modern
985628029,temple-2
985180643,valley
985180643,river
985158683,fort-2
985158684,church-2
985331733,archive-repository
985331732,archive-repository
985266459,settlement
949955547,findspot
949690958,bath
949635163,tomb
949375108,fortlet
949375107,fortlet
949315840,temple-2
949325354,findspot
949325354,tell
949325354,settlement
949325354,archaeological-site
949325354,citadel
949519860,temple-2
940029017,river
940826763,city-gate
940475798,fortlet
940475797,fortlet
